Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5,Year,Month,Day,Hour,DayOfWeek,Operational_mode,label_detection,label_isolation,label_diagnosis,slope,label_detection_apar,label_detection_apar_control,Week,OA_fraction,deltaT,pred_MA_TEMP,dev_MA_TEMP,pred_SA_TEMP,dev_SA_TEMP,pred_CHWC_VLV_DM,dev_CHWC_VLV_DM,pred_OA_DMPR_DM,dev_OA_DMPR_DM,pred_SF_WAT,dev_SF_WAT,pred_RF_WAT,dev_RF_WAT,p_fault_MA_TEMP,p_fault_SA_TEMP,p_fault_CHWC_VLV_DM,p_fault_OA_DMPR_DM,p_fault_SF_WAT,p_fault_RF_WAT
2018-01-02 07:00:00,0.5455573853333333,0.545381984,17.90598988888889,607787.879438965,0.25,0.1,-0.6000061111111106,1022087.7949730696,0.75,0.9,18.75651544444445,0.6784100006666667,0.6784100006666667,1.0,146.355336,1021949.228183284,401.0700207266827,-400.25253,12.876266666666668,12.880003333333333,0.7537395320000001,0.9,1.0,619.456424,1.0,19.296728703703703,16.699330037037036,16.926936185185188,16.895861074074073,17.644602000000003,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Normal,Fault,1,0.043939999917570347,-5.025986555555557,18.38094110863775,-0.4749512197488599,12.883423948302921,-0.007157281636253288,0.5229036592645532,0.022478324735446864,0.10000000000000521,-5.204170427930421e-15,631.8750644805236,-12.418640480523663,161.58657618164662,-15.231240181646626,0.9555887087241417,0.030323369169437342,0.23364222636269238,0.0,0.7141729694638037,0.9755715625140793
2018-01-02 07:15:00,0.543443014,0.5434220126666667,18.055002222222225,607787.879438965,0.25,0.1,-0.6000061111111106,1013742.5212566052,0.75,0.9,18.912247407407406,0.6754661133333334,0.6754661133333334,1.0,146.05479733333334,1013729.9961490209,402.9466016997247,-400.25253,12.879550962962965,12.880003333333333,0.750504654,0.9,1.0,613.813326,1.0,19.382097666666667,17.076403333333335,17.17362466666667,17.102548666666667,17.62116448148148,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Normal,Fault,1,0.043933684254952664,-5.174998888888892,18.62215318534078,-0.5671509631185536,12.883255018396635,-0.0037040554336709164,0.5293366395945518,0.014085373072114882,0.10000000000000521,-5.204170427930421e-15,611.8758193935915,1.9375066064084194,161.57363707473752,-15.518839741404179,0.9882126749409657,0.00821326716779347,0.0992138131687813,0.0,0.03002394200861891,0.9787948811712159
2018-01-02 07:30:00,0.5436482266666667,0.5436876486666667,18.17780911111112,607787.879438965,0.25,0.1,-0.6000061111111106,1012720.5390789394,0.75,0.9,19.04086481481481,0.6747370173333334,0.6747370173333334,1.0,145.55405866666666,1012723.6482686952,402.2812055393767,-400.25253,12.880716555555557,12.880003333333333,0.749704928,0.9,1.0,611.7729933333334,1.0,19.40799274074073,17.52635674074074,17.46819822222222,17.39263862962963,17.67489188888889,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Normal,Fault,1,0.04394182452288599,-5.297805777777787,18.656973289195832,-0.47916417808471223,12.883217431771063,-0.0025008762155067643,0.5355772067295633,0.008110441937103419,0.10000000000000521,-5.204170427930421e-15,609.9103207973366,1.8626725359968077,159.40047352862908,-13.846414861962415,0.9579861275839427,0.0037524843609088032,0.03404984547408518,0.0,0.02778135128518955,0.9534719824848825
2018-01-02 07:45:00,0.54598455,0.5461177886666667,18.31672074074073,607787.879438965,0.25,0.1,-0.6000061111111106,1012807.9894299316,0.75,0.9,19.18703866666667,0.674595476,0.674595476,1.0,145.34126133333334,1012810.260441028,401.85400146995,-400.25253,12.882507037037035,12.880003333333333,0.7495500986666667,0.9,1.0,611.2024953333333,1.0,19.43119685185185,18.046530148148147,17.815064481481482,17.760302629629628,17.79308359259259,2018.0,1.0,2.0,7.0,1.0,Mechanical cooling mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Normal,Fault,1,0.04398422986859391,-5.436717407407398,18.73567448798973,-0.4189537472489988,12.881190261436423,0.0013167756006122744,0.5430091839092482,0.003108604757418476,0.10000000000000521,-5.204170427930421e-15,609.3545935034296,1.8479018299037762,158.85743173562906,-13.516170402295728,0.9113624596185633,0.0010417124508695919,0.0050763713805033195,0.0,0.02734855153795346,0.9462339498545123
2018-01-02 09:45:00,0.5279132386666666,0.5277316653333333,21.68253929629629,607787.879438965,0.25,1.0,0.520007296296296,642708.707368939,0.75,0.0,22.648158888888887,0.5494297473333333,0.5494297473333333,1.0,109.97708866666667,642783.2678913627,414.08444912514335,-400.25253,12.876251148148148,12.880003333333333,0.6104217926666667,0.9,1.0,366.0906406666667,1.0,21.99777762962963,23.10211881481481,22.495102185185186,22.77428425925926,21.05435037037037,2018.0,1.0,2.0,9.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.043637607441004575,-8.802535962962958,12.95088389872405,8.73165539757224,12.879006125644194,-0.0027549774960462514,0.5431093997081983,-0.015377734374865004,0.10000000000000521,0.8999999999999948,360.8343377953216,5.256302871345099,105.4143878572869,4.562700809379777,1.0,0.004551938728327376,0.11709778451172037,1.0,0.2009722938206806,0.283305682035737
2018-01-02 10:00:00,0.524818622,0.5247558426666666,21.637348259259262,607787.879438965,0.25,1.0,0.7283365555555555,642999.4783418287,0.75,0.0,22.59201203703704,0.5462801413333334,0.5462801413333334,1.0,107.78890973333334,643038.846687308,405.9193282678846,-400.25253,12.87874311111111,12.880003333333333,0.606965074,0.9,1.0,359.60031466666663,1.0,21.88408792592593,23.05347011111111,22.687267037037035,22.90649985185185,21.076355888888887,2018.0,1.0,2.0,10.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.04366437740929596,-8.75734492592593,12.923041733075257,8.714306526184005,12.87895858610048,-0.00021547498936946852,0.5413727966570514,-0.016616953990384764,0.10000000000000521,0.8999999999999948,350.258704180769,9.341610485897661,102.78492181515077,5.003987918182574,1.0,2.7908615511273993e-05,0.13534259766011802,1.0,0.5076881993765465,0.33011901372699104
2018-01-02 10:15:00,0.5230522293333333,0.5229876593333334,21.5995575925926,607787.879438965,0.25,1.0,1.0033388888888886,644633.2289999997,0.75,0.0,22.53919755555556,0.5456463506666667,0.5456463506666667,1.0,107.225892,644648.7647547137,402.886295616442,-400.25253,12.87875722222222,12.880003333333333,0.6062718979999999,0.9,1.0,358.2152053333333,1.0,21.817011148148147,22.873867444444443,22.75412511111111,22.886398,21.092149629629628,2018.0,1.0,2.0,10.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.043631413890050305,-8.719554259259267,12.923041733075257,8.676515859517343,12.87895858610048,-0.00020136387825964164,0.5462897979971255,-0.02330213866379216,0.10000000000000521,0.8999999999999948,350.258704180769,7.9565011525643285,102.78492181515077,4.440970184849235,1.0,2.437297026536278e-05,0.2487139159445707,1.0,0.4019477228132463,0.2706260858860625
2018-01-02 10:30:00,0.5209021193333333,0.5208210320000001,21.55225974074074,607787.879438965,0.25,1.0,1.2783387777777782,645565.2021164154,0.75,0.0,22.47647855555556,0.5455981146666667,0.5455981146666667,1.0,107.11783466666664,645570.2866893895,401.937615631902,-400.25253,12.878433888888887,12.880003333333333,0.6062203733333333,0.9,1.0,358.06367866666665,1.0,21.77084351851852,22.6226415925926,22.729967703703704,22.762257185185188,21.106422222222225,2018.0,1.0,2.0,10.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.04359905277083255,-8.672256407407408,12.921645113248701,8.63061462749204,12.878984276620118,-0.0005503877312307281,0.5474574489312856,-0.02663641693128549,0.10000000000000521,0.8999999999999948,350.258704180769,7.804974485897674,102.78492181515077,4.3329128515158715,1.0,0.00018207426518945802,0.3117903382212691,1.0,0.3902358247597777,0.2594771636361253
2018-01-02 10:45:00,0.5183649573333333,0.5182748739999999,21.496174185185183,607787.879438965,0.25,1.0,1.5533405925925925,645944.0418802268,0.75,0.0,22.404880111111108,0.5456344526666667,0.5456344526666667,1.0,107.11198353333332,645945.4373344268,401.6903118690187,-400.25253,12.87825111111111,12.880003333333333,0.6062608373333334,0.9,1.0,358.11591066666665,1.0,21.735383629629627,22.34317355555556,22.64627685185185,22.576337074074072,21.12195640740741,2018.0,1.0,2.0,10.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.04357980019263769,-8.61617085185185,12.921257317580789,8.574916867604394,12.879595160559916,-0.0013440494488055066,0.5474574489312856,-0.02918257493128562,0.10000000000000521,0.8999999999999948,350.258704180769,7.857206485897677,102.78492181515077,4.327061718182549,1.0,0.0010852888397516747,0.361422471857338,1.0,0.3942731437541285,0.2588765303043026
2018-01-02 11:00:00,0.5155449306666667,0.5154418159999999,21.430984407407404,607787.879438965,0.25,1.0,1.700011111111112,646070.4698042154,0.75,0.0,22.32906429629629,0.5456604913333333,0.5456604913333333,1.0,107.11953793333332,646070.7586360506,401.64116330786334,-400.25253,12.878005037037036,12.880003333333333,0.6062895986666667,0.9,1.0,358.16168600000003,1.0,21.705486259259256,22.064712703703705,22.52632555555556,22.359653074074075,21.13974307407408,2018.0,1.0,2.0,11.0,1.0,Mechanical cooling + Economizing mode,Fault,Fault ECO,Fault ECO stuck 25%,steady,Fault,Fault,1,0.04353471198250854,-8.550981074074071,12.919536547559428,8.511447859847976,12.879652537984978,-0.001647500947941083,0.5474574489312856,-0.03201563293128562,0.10000000000000521,0.8999999999999948,350.258704180769,7.902981819231059,102.78492181515077,4.334616118182552,1.0,0.0016302256558521355,0.4171484694014297,1.0,0.39781134266653984,0.2596520691120139
